,country_of_bean_origin,cocoa_percent,rating,rating_category,counts_of_ingredients,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste,number_of_taste
1639,Nicaragua,80.0,2.75,0,3,1,0,0,0,1,0,metal,molasses,roasty,no taste,3
1640,Nicaragua,62.0,2.5,0,3,1,0,0,0,1,0,coarse,earthy,metal,sweet,4
1641,Peru,82.0,2.75,0,3,1,0,0,0,1,0,dry,red berry,off note,no taste,3
1642,Dominican republic,76.0,2.5,0,3,1,0,0,0,1,0,molasses,banana,chemical,no taste,3
1643,Costa rica,82.0,3.75,2,2,0,0,0,0,1,0,bright red fruit,smoke,powerful,no taste,3
1644,Costa rica,70.0,3.5,2,2,0,0,0,0,1,0,grass,chewy,nibs add bitterness,no taste,3
1645,Brazil,70.0,3.5,2,2,0,0,0,0,1,0,mint,candied,no taste,no taste,2
1646,Costa rica,70.0,3.0,1,2,0,0,0,0,1,0,fudgey,mild smoke,no taste,no taste,2
1647,Peru,70.0,2.75,0,2,0,0,0,0,1,0,grassy,earthy,no taste,no taste,2
1648,Venezuela,70.0,3.75,2,2,0,0,0,0,1,0,mildy nutty,cocoa,spice,no taste,3
1649,Dominican republic,70.0,3.75,2,2,0,0,0,0,1,0,dense,rich,nuanced,no taste,3
1650,Colombia,70.0,4.0,2,2,0,0,0,0,1,0,marshmallow,distinquished,no taste,no taste,2
1651,Jamaica,75.0,3.75,2,4,1,0,1,0,1,0,creamy,spicy,no taste,no taste,2
1652,Ecuador,80.0,3.75,2,4,1,0,1,0,1,0,vegetal,fruit,smoke,no taste,3
1653,Blend,75.0,3.5,2,4,1,0,1,0,1,0,tart,fruit,cocoa,no taste,3
1654,Vanuatu,75.0,3.0,1,4,1,0,1,0,1,0,smoke dominates,mild fruit,no taste,no taste,2
1655,Cuba,75.0,3.0,1,4,1,0,1,0,1,0,earthy,tobacco,mushroom,no taste,3
1656,Blend,75.0,3.0,1,4,1,0,1,0,1,0,sandy,roasty,cocoa,no taste,3
1657,Brazil,75.0,3.0,1,4,1,0,1,0,1,0,creamy,fatty,burnt,no taste,3
1658,Sao tome,75.0,4.0,2,4,1,0,1,0,1,0,large nibs,spicy,cocoa,no taste,3
1659,Brazil,75.0,3.5,2,4,1,0,1,0,1,0,complex,herbal,sour,no taste,3
1660,Madagascar,100.0,3.0,1,2,1,0,0,0,0,0,fatty,mild fruit,bitter,smoke,4
1661,Dominican republic,75.0,2.0,0,4,1,0,1,0,1,0,sandy,sour,no taste,no taste,2
1662,Venezuela,75.0,2.0,0,4,1,0,1,0,1,0,creamy,burnt,ashey,lemon,4
1663,Venezuela,75.0,3.5,2,4,1,0,1,0,1,0,nutty,red berry,rich,no taste,3
1664,Venezuela,75.0,3.25,1,4,1,0,1,0,1,0,burnt nuts,subtle fruit,no taste,no taste,2
1665,Peru,75.0,3.25,1,3,1,0,0,0,1,0,subdued,floral,nutty,fatty,4
1666,Sao tome & principe,75.0,3.5,2,4,1,0,1,0,1,0,deep cocoa,fatty,mild ashey,no taste,3
1667,Tanzania,75.0,3.5,2,4,1,0,1,0,1,0,spicy,cocoa,no taste,no taste,2
1668,Ecuador,75.0,3.5,2,4,1,0,1,0,1,0,dried fruit,floral,no taste,no taste,2
1669,Trinidad,75.0,3.25,1,4,1,0,1,0,1,0,tobacco,deep cocoa,sl. burnt,no taste,3
1670,Ghana,75.0,3.25,1,4,1,0,1,0,1,0,rich cocoa,fatty,roasty,no taste,3
1671,Papua new guinea,75.0,3.0,1,4,1,0,1,0,1,0,smoke,fat,hammy,no taste,3
1672,Papua new guinea,75.0,3.0,1,4,1,0,1,0,1,0,complex,smoke,intense,no taste,3
1673,Indonesia,75.0,3.0,1,4,1,0,1,0,1,0,fruit,woody,ashey,fatty,4
1674,Venezuela,75.0,3.0,1,4,1,0,1,0,1,0,roasty,black licorice,rubbery,no taste,3
1675,Madagascar,75.0,3.0,1,4,1,0,1,0,1,0,high acidity,roasty,sour,chalky,4
1676,Colombia,75.0,3.0,1,4,1,0,1,0,1,0,sandy,coffee,sweet,roasty,4
1677,Tanzania,75.0,3.25,1,2,0,0,0,0,0,1,sour palm,rich cocoa,fruit,no taste,3
1678,Peru,75.0,3.25,1,2,0,0,0,0,0,1,molasses,coffee,cocoa,no taste,3
1679,Vietnam,70.0,2.75,0,2,0,0,0,0,1,0,fruit,tart,fertilzer,no taste,3
1680,Madagascar,72.0,3.25,1,3,1,0,0,0,1,0,long,mellow,buttery,no taste,3
1681,Ecuador,75.0,3.0,1,3,1,0,0,0,1,0,perfume,roasted caramel,no taste,no taste,2
1682,Venezuela,75.0,2.75,0,3,1,0,0,0,1,0,nutty,fuel,intense,no taste,3
1683,Ecuador,85.0,2.75,0,3,1,0,0,0,1,0,floral,slightly burnt,intense,no taste,3
1684,Grenada,70.0,3.5,2,3,1,0,0,0,1,0,dark berry,mild floral,no taste,no taste,2
1685,Madagascar,74.0,3.5,2,3,1,0,0,0,1,0,dairy,butterscotch,caramel,no taste,3
1686,Honduras,80.0,2.75,0,3,1,0,0,0,1,0,chunky,earthy,rubber,no taste,3
1687,Ecuador,77.0,3.5,2,3,1,0,0,0,1,0,floral,grain,deep cocoa,no taste,3
1688,Jamaica,75.0,3.75,2,2,0,0,0,0,1,0,sticky,mild,hay,honey,4
1689,Solomon islands,72.0,3.25,1,3,1,0,0,0,1,0,dominant savory,no taste,no taste,no taste,1
1690,Venezuela,73.0,2.75,0,4,1,0,1,0,1,0,fatty,vanilla,orange,no taste,3
1691,Dominican republic,65.0,3.75,2,4,1,0,1,0,1,0,peanut,soy,sunflower,no taste,3
1692,Vietnam,75.0,3.5,2,4,1,0,1,0,1,0,intense,fig,roasty,citrus,4
1693,Philippines,66.0,3.5,2,4,1,0,1,0,1,0,spice,sunflower,no taste,no taste,2
1694,Ecuador,73.0,3.25,1,4,1,0,1,0,1,0,few grits,strong floral,no taste,no taste,2
1695,Papua new guinea,75.0,3.25,1,4,1,0,1,0,1,0,intense smoke,no taste,no taste,no taste,1
1696,Brazil,65.0,3.25,1,3,1,0,0,0,1,0,muted,banana,hot cocoa,no taste,3
1697,Brazil,60.0,3.0,1,3,1,0,0,0,1,0,sweet,intense banana,no taste,no taste,2
1698,Brazil,85.0,3.5,2,3,1,0,0,0,1,0,mild bitter,banana,citrus,no taste,3
1699,Brazil,75.0,3.25,1,3,1,0,0,0,1,0,sticky,intense,roasty,fruit,4
1700,Brazil,80.0,3.25,1,3,1,0,0,0,1,0,tannic,fruity,cocoa,no taste,3
1701,Brazil,55.0,2.75,0,3,1,0,0,0,1,0,creamy,too sweet,sour,no taste,3
1702,Peru,70.0,3.0,1,3,1,0,0,0,1,0,pungent,grapes,no taste,no taste,2
1703,Peru,70.0,3.75,2,3,1,0,0,0,1,0,bold,nutty,floral,wine,4
1704,Peru,70.0,3.5,2,3,1,0,0,0,1,0,intense plum,harsh woody,no taste,no taste,2
1705,Mexico,74.0,3.0,1,3,1,0,0,0,1,0,waxy,gritty,spicy,hammy,4
1706,Mexico,70.0,2.75,0,3,1,0,0,0,1,0,gritty,waxy,leather,no taste,3
1707,Dominican republic,85.0,3.5,2,3,1,0,0,0,1,0,creamy,pasty,bitter,cocoa,4
1708,Madagascar,75.0,3.25,1,3,1,0,0,0,1,0,gritty,sticky,candied,no taste,3
1709,Congo,75.0,2.75,0,3,1,0,0,0,1,0,refined,honey,rubber,no taste,3
1710,Peru,70.0,3.0,1,3,1,0,0,0,1,0,pungent,green,citrus,no taste,3
1711,Haiti,70.0,3.5,2,3,1,0,0,0,1,0,basic cocoa,no taste,no taste,no taste,1
1712,Haiti,70.0,3.25,1,3,1,0,0,0,1,0,green,no taste,no taste,no taste,1
1713,Guatemala,70.0,2.75,0,5,1,1,1,0,1,0,Easter candy,burnt,no taste,no taste,2
1714,Peru,73.0,3.5,2,2,0,0,0,0,1,0,dried fruit,raisins,nutty,no taste,3
1715,Peru,80.0,3.25,1,2,0,0,0,0,1,0,fruity,melon,no taste,no taste,2
1716,Peru,70.0,2.5,0,2,0,0,0,0,1,0,oily,intense vinegar,no taste,no taste,2
1717,Peru,75.0,3.25,1,3,1,0,0,0,1,0,fatty,cocoa,no taste,no taste,2
1718,Tanzania,72.0,3.75,2,3,1,0,0,0,1,0,creamy,complex,maple,no taste,3
1719,Peru,72.0,3.75,2,3,1,0,0,0,1,0,dominant spice,no taste,no taste,no taste,1
1720,Ecuador,72.0,3.5,2,3,1,0,0,0,1,0,floral,malt,high astringcy,no taste,3
1721,Dominican republic,72.0,3.5,2,3,1,0,0,0,1,0,floral,roasted cacao,dirty,no taste,3
1722,Nicaragua,72.0,3.5,2,3,1,0,0,0,1,0,grassy,earthy,roasty,dirty,4
1723,Ecuador,75.0,3.75,2,4,1,0,1,0,1,0,vanilla,dark roast,spicy,no taste,3
1724,Ecuador,67.0,3.5,2,4,1,0,1,0,1,0,creamy,caramel,dairy,no taste,3
1725,Ecuador,75.0,3.0,1,4,1,0,1,0,1,0,cinamon,hazelnut,roasty,no taste,3
1726,Ecuador,75.0,2.5,0,4,1,0,1,0,1,0,strong rubber,off chemical,no taste,no taste,2
1727,Ecuador,75.0,3.25,1,4,1,0,1,0,1,0,strong spicey,earthy green,no taste,no taste,2
1728,Costa rica,75.0,3.5,2,2,0,0,0,0,1,0,dark berry,woody,astringent,no taste,3
1729,Madagascar,75.0,4.0,2,2,0,0,0,0,1,0,dark berry,tropical,nutty,no taste,3
1730,Trinidad,75.0,3.5,2,2,0,0,0,0,1,0,orange,heavy roast,no taste,no taste,2
1731,Ecuador,75.0,3.25,1,2,0,0,0,0,1,0,dried fruit,nut,bitter,roasty,4
1732,Belize,75.0,3.75,2,2,0,0,0,0,1,0,thick,slow,pure,no taste,3
1733,Peru,75.0,3.0,1,2,0,0,0,0,1,0,intense,roasty,spice,no taste,3
1734,Ecuador,85.0,3.5,2,2,0,0,0,0,1,0,mild bitter,woody,bourbon,no taste,3
1735,Blend,70.0,3.5,2,2,0,0,0,0,1,0,sticky,woody,no taste,no taste,2
1736,Ecuador,75.0,3.75,2,2,0,0,0,0,1,0,floral,bourbon,balanced,no taste,3
1737,Mexico,75.0,3.75,2,3,1,0,0,0,1,0,smooth,coffee,rich cocoa,no taste,3
1738,Nicaragua,70.0,3.5,2,2,0,0,0,0,1,0,complex,honey,fruit,nut,4
1739,Trinidad,80.0,3.5,2,2,0,0,0,0,1,0,rich brownie,dried fruit,no taste,no taste,2
1740,Tanzania,72.0,3.0,1,3,1,0,0,0,1,0,muted,heavy roast,no taste,no taste,2
1741,Fiji,70.0,2.5,0,3,1,0,0,0,1,0,fatty,rubbery,nutty,no taste,3
1742,Peru,70.0,2.5,0,3,1,0,0,0,1,0,fatty,rubbery,off,no taste,3
1743,Costa rica,70.0,3.25,1,2,0,0,0,0,1,0,dried fruit,intense,no taste,no taste,2
1744,Costa rica,70.0,3.25,1,2,0,0,0,0,1,0,fatty,honey,slight sour,no taste,3
1745,Costa rica,70.0,3.25,1,2,0,0,0,0,1,0,roasty,coffee,intense,no taste,3
1746,Madagascar,75.0,3.25,1,5,1,1,1,0,1,0,rich cocoa,nutty,no taste,no taste,2
1747,Madagascar,68.0,3.25,1,4,1,0,1,0,1,0,basic cocoa,large nibs,no taste,no taste,2
1748,Madagascar,70.0,3.0,1,2,0,0,0,0,1,0,raisins,sour,roasty,no taste,3
1749,Trinidad,70.0,3.0,1,2,0,0,0,0,1,0,dry,honey,roasty,no taste,3
1750,Dominican republic,70.0,2.75,0,2,0,0,0,0,1,0,nutty,earthy,mild off note,no taste,3
1751,Jamaica,70.0,2.75,0,2,0,0,0,0,1,0,sandy,heavy roast,woody,no taste,3
1752,Venezuela,70.0,3.5,2,2,0,0,0,0,1,0,mint,sweet spices,no taste,no taste,2
1753,Peru,75.0,3.75,2,2,0,0,0,0,1,0,smooth,intense,fruit,complex,4
1754,Bolivia,75.0,3.0,1,2,0,0,0,0,1,0,rich brownie,roasty,sour,no taste,3
1755,Ecuador,75.0,3.75,2,2,0,0,0,0,1,0,floral,bourbon,mocha,no taste,3
1756,Bolivia,75.0,4.0,2,2,0,0,0,0,1,0,smooth,banana,tart,roasty,4
1757,Jamaica,75.0,3.75,2,2,0,0,0,0,1,0,intense,dark berry,spice,no taste,3
1758,Madagascar,70.0,3.5,2,2,0,0,0,0,1,0,creamy,heavy roast,citrus,no taste,3
1759,Dominican republic,70.0,3.5,2,2,0,0,0,0,1,0,sticky,earthy,smokey,no taste,3
1760,Venezuela,80.0,3.75,2,2,0,0,0,0,1,0,red fruit,intense,earthy,no taste,3
1761,Venezuela,70.0,3.75,2,2,0,0,0,0,1,0,deep,rich,nutty,roasty,4
1762,Bolivia,75.0,3.25,1,2,0,0,0,0,1,0,roasty,dried fruit,sour,no taste,3
1763,Honduras,75.0,3.75,2,2,0,0,0,0,1,0,robust,tart,roasty,no taste,3
1764,Venezuela,73.0,3.5,2,3,1,0,0,0,1,0,fatty,roasty,coffee,no taste,3
1765,Venezuela,70.0,3.5,2,3,1,0,0,0,1,0,uneven melt,cashew,no taste,no taste,2
1766,Principe,77.0,2.75,0,3,1,0,0,0,1,0,smokey,nutty,fat residue,no taste,3
1767,Venezuela,71.0,2.5,0,3,1,0,0,0,1,0,intense,burnt,chemical,no taste,3
1768,Venezuela,84.0,2.5,0,3,1,0,0,0,1,0,fatty,chemical,roasty,no taste,3
1769,Madagascar,72.0,2.5,0,3,1,0,0,0,1,0,buttery,sour tang,off notes,no taste,3
1770,Venezuela,76.0,2.25,0,3,1,0,0,0,1,0,fatty,burnt,nut,vegetal,4
1771,Venezuela,73.0,3.75,2,3,1,0,0,0,1,0,nuts,chocolate,mellow,no taste,3
1772,Honduras,72.0,2.75,0,3,1,0,0,0,0,1,off note,vegetal,nibby,no taste,3
1773,Nicaragua,70.0,3.5,2,3,1,0,0,0,1,0,complex,coarse,astringent,no taste,3
1774,Haiti,75.0,3.0,1,3,1,0,0,0,1,0,cocoa base,spice,no taste,no taste,2
1775,Blend,69.0,3.25,1,4,1,1,0,0,0,1,grassy,maple,no taste,no taste,2
1776,Blend,83.0,2.75,0,4,1,1,0,0,0,1,grassy,strong bitter,no taste,no taste,2
1777,Brazil,70.0,3.5,2,4,1,0,1,0,1,0,creamy,vanilla,rich,no taste,3
1778,Ecuador,70.0,3.5,2,4,1,0,1,0,1,0,nutty,spicy,floral,no taste,3
1779,Venezuela,70.0,3.5,2,4,1,0,1,0,1,0,nutty,basic cocoa,no taste,no taste,2
1780,Ecuador,70.0,3.5,2,4,1,0,1,0,1,0,floral,spicey,no taste,no taste,2
1781,Ecuador,70.0,3.25,1,4,1,0,1,0,1,0,few grits,basic,gateway,no taste,3
1782,Colombia,70.0,3.75,2,5,1,1,1,0,1,0,rustic,cherry,marshmallow,no taste,3
1783,Colombia,65.0,3.0,1,5,1,1,1,0,1,0,sweet,cherry,marshmallow,no taste,3
1784,Colombia,53.0,2.0,0,5,1,1,1,0,1,0,too sweet,candy-like,no taste,no taste,2
1785,Colombia,70.0,3.0,1,5,1,1,1,0,1,0,sweet,marshmallow,no taste,no taste,2
1786,Colombia,75.0,2.75,0,3,0,0,1,0,1,0,roasty,rich cocoa,marshmallow,no taste,3
1787,Sao tome,70.0,2.75,0,5,1,1,1,0,1,0,perfume,vanilla,no taste,no taste,2
1788,Blend,70.0,3.5,2,5,1,1,1,0,1,0,cherry,mild bitter,no taste,no taste,2
1789,Blend,62.0,3.0,1,5,1,1,1,0,1,0,tobacco,sweet,dairy,no taste,3
1790,Blend,82.0,2.0,0,5,1,1,1,0,1,0,dry,bitter,poor aftertaste,no taste,3
1791,Blend,68.0,2.0,0,5,1,1,1,0,1,0,fruity,smokey,burnt,no taste,3
1792,Jamaica,70.0,2.0,0,5,1,1,1,0,1,0,fresh nibs,chocolate base off,no taste,no taste,2
1793,Venezuela,75.0,3.75,2,5,1,1,1,0,1,0,complex,strawberry,tart,no taste,3
1794,Blend,72.0,3.0,1,5,1,1,1,0,1,0,strong smokey tobacco,no taste,no taste,no taste,1
1795,Blend,62.0,3.0,1,5,1,1,1,0,1,0,sweet,base cocoa,no taste,no taste,2
1796,Blend,75.0,3.0,1,5,1,1,1,0,1,0,smooth,complex,cocoa base,no taste,3
1797,Blend,72.0,3.0,1,5,1,1,1,0,1,0,grassy,black pepper,smoke,no taste,3
1798,Ghana,65.0,4.0,2,5,1,1,1,0,1,0,simple,delicate cocoa,long,no taste,3
1799,Brazil,68.0,3.75,2,5,1,1,1,0,1,0,smooth,tart,earthy,no taste,3
1800,Vietnam,72.0,3.75,2,5,1,1,1,0,1,0,creamy,grassy,banana,tart,4
1801,Madagascar,65.0,3.75,2,5,1,1,1,0,1,0,clingy,subtle,tangy,citrus,4
1802,Grenada,68.0,3.5,2,5,1,1,1,0,1,0,smooth,grassy,minty,no taste,3
1803,Papua new guinea,68.0,3.75,2,5,1,1,1,0,1,0,cherry,wine,rich,smoke,4
1804,Peru,78.0,4.0,2,4,1,0,1,0,1,0,banana,pear,spice,cheese,4
1805,Dominican republic,70.0,2.75,0,2,0,0,0,0,1,0,rustic,vegetal,earthy,no taste,3
1806,Grenada,70.0,2.75,0,2,0,0,0,0,1,0,off,sweet,orange,rubber,4
1807,Tanzania,70.0,3.25,1,2,0,0,0,0,1,0,sticky,cherry,cocoa,no taste,3
1808,Dominican republic,70.0,3.0,1,2,0,0,0,0,1,0,earthy,mild fruit,sticky,no taste,3
1809,Honduras,70.0,2.75,0,2,0,0,0,0,1,0,dry,earthy,surface mark,no taste,3
1810,Uganda,70.0,3.5,2,2,0,0,0,0,1,0,cocoa,roasty,sticky,no taste,3
1811,Fiji,70.0,2.75,0,2,0,0,0,0,1,0,sharp,raw,metallic,no taste,3
1812,Belize,70.0,3.5,2,3,1,0,0,0,1,0,full cocoa flavor,no taste,no taste,no taste,1
1813,Guatemala,70.0,3.0,1,3,1,0,0,0,1,0,spicy,rich cocoa,sweet,no taste,3
1814,Colombia,70.0,3.0,1,3,1,0,0,0,1,0,black pepper,astringent,no taste,no taste,2
1815,Belize,72.0,3.25,1,2,0,0,0,0,1,0,fruity,blueberry,no taste,no taste,2
1816,Ecuador,75.0,3.0,1,2,0,0,0,0,1,0,coffee,nutty,no taste,no taste,2
1817,Papua new guinea,73.0,3.5,2,2,0,0,0,0,1,0,chewy,smoke,fruit,cocoa,4
1818,Dominican republic,74.0,3.5,2,2,0,0,0,0,1,0,grapes,tangy,cocoa,no taste,3
1819,Jamaica,72.0,3.25,1,2,0,0,0,0,1,0,sticky,dried fruit,smoke,no taste,3
1820,Venezuela,77.0,2.75,0,2,0,0,0,0,1,0,smoked ham,tangy,berry,no taste,3
1821,U.s.a.,73.0,2.5,0,4,1,1,0,0,1,0,perfume,floral,chemical,no taste,3
1822,U.s.a.,73.0,2.0,0,4,1,1,0,0,1,0,sticky,earthy,medicinal,no taste,3
1823,Peru,75.0,3.5,2,3,1,0,0,0,1,0,strong spice,perfume,roasty,no taste,3
1824,Peru,70.0,3.25,1,3,1,0,0,0,1,0,earthy,roasty,vegetal,no taste,3
1825,Costa rica,70.0,3.5,2,3,1,0,0,0,1,0,gritty,bold,black pepper,no taste,3
1826,Costa rica,82.0,3.25,1,3,1,0,0,0,1,0,gritty,fatty,coffee,no taste,3
1827,Sao tome,65.0,3.25,1,4,1,0,0,1,1,0,nutty,salty,no taste,no taste,2
1828,Brazil,60.0,3.25,1,4,1,0,0,1,1,0,fatty,sweet,salty,no taste,3
1829,Belize,67.0,3.0,1,4,1,0,0,1,1,0,fatty,cocoa,spicy,no taste,3
1830,Colombia,68.0,3.0,1,4,1,0,0,1,1,0,fatty,salty,caramel,no taste,3
1831,Madagascar,67.0,3.75,2,3,1,0,0,0,1,0,tart,sweet edge,no taste,no taste,2
1832,Madagascar,73.0,3.75,2,3,1,0,0,0,1,0,intense fruity,mild sour,no taste,no taste,2
1833,Ecuador,73.0,3.75,2,3,1,0,0,0,1,0,intense,rich,burnt,licorice,4
1834,Guatemala,73.0,3.25,1,2,0,0,0,0,0,1,waxy,maple,flat,no taste,3
1835,Haiti,73.0,3.25,1,2,0,0,0,0,1,0,oily,medium roasted cocoa,no taste,no taste,2
1836,Madagascar,100.0,3.0,1,1,0,0,0,0,0,0,creamy,tart,bitter,no taste,3
1837,Ecuador,100.0,3.0,1,1,0,0,0,0,0,0,floral,bourbon,bitter,no taste,3
1838,Guatemala,73.0,3.0,1,2,0,0,0,0,1,0,waxy,earthy,cocoa,roasty,4
1839,Ecuador,73.0,3.75,2,2,0,0,0,0,1,0,rich cocoa,spicy,no taste,no taste,2
1840,Bolivia,73.0,3.5,2,2,0,0,0,0,1,0,sticky,raisins,fudgey,no taste,3
1841,Tanzania,73.0,3.5,2,2,0,0,0,0,1,0,basic cocoa,gateway,no taste,no taste,2
1842,Peru,73.0,3.75,2,2,0,0,0,0,1,0,caramel,anise,dried fruit,no taste,3
1843,Nicaragua,72.0,3.0,1,3,1,0,0,0,1,0,mild,nutty,vanilla,cocoa,4
1844,Ghana,70.0,2.75,0,4,1,1,0,0,1,0,sweet,vanilla,cocoa,mold,4
1845,Ecuador,72.0,4.0,2,3,1,0,0,0,1,0,creamy,pistachio,floral,no taste,3
1846,Tanzania,67.0,3.75,2,3,1,0,0,0,1,0,bold cherry,rich cooa,no taste,no taste,2
1847,Trinidad,70.0,3.75,2,3,1,0,0,0,1,0,cigar,tobacco,grass,spice,4
1848,Venezuela,70.0,3.75,2,3,1,0,0,0,1,0,mild cacao and fruit notes,no taste,no taste,no taste,1
1849,Madagascar,70.0,3.5,2,3,1,0,0,0,1,0,few grits,bold,dark berry,no taste,3
1850,Papua new guinea,65.0,3.5,2,3,1,0,0,0,1,0,smokey,tart,astringent,no taste,3
1851,Madagascar,65.0,3.25,1,3,1,0,0,0,1,0,few grits,sweet,orange,no taste,3
1852,Peru,67.0,3.0,1,3,1,0,0,0,1,0,light brown,grits,floral,no taste,3
1853,Bolivia,72.0,2.75,0,3,1,0,0,0,1,0,floral,intense,pungent,no taste,3
1854,Ecuador,70.0,4.0,2,3,1,0,0,0,1,0,ligt color,creamy,peanut,no taste,3
1855,Venezuela,70.0,3.75,2,3,1,0,0,0,1,0,creamy,fruit,cocoa,no taste,3
1856,Belize,70.0,3.75,2,3,1,0,0,0,1,0,apple,mild cherry,no taste,no taste,2
1857,Australia,67.0,3.75,2,3,1,0,0,0,1,0,delicate,smooth,dairy,no taste,3
1858,Guatemala,70.0,3.25,1,3,1,0,0,0,1,0,gummy,fatty,earthy,no taste,3
1859,Vietnam,70.0,3.0,1,3,1,0,0,0,1,0,creamy,molasses,off note,no taste,3
1860,Dominican republic,70.0,3.5,2,3,1,0,0,0,1,0,cherry,rich choco,no taste,no taste,2
1861,Haiti,70.0,3.5,2,3,1,0,0,0,1,0,complex,earthy,melon,no taste,3
1862,Ecuador,68.0,3.25,1,3,1,0,0,0,1,0,fudgey then spicy,vanilla,no taste,no taste,2
1863,Madagascar,68.0,3.0,1,3,1,0,0,0,1,0,mild cocoa,fruity,no taste,no taste,2
1864,Ghana,67.0,1.5,0,3,1,0,0,0,1,0,perfume,strong chemical,no taste,no taste,2
1865,Sulawesi,66.0,3.25,1,3,1,0,0,0,0,1,nuts,fruit,cocoa,no taste,3
1866,India,70.0,2.75,0,3,1,0,0,0,1,0,grassy,hammy,no taste,no taste,2
1867,Madagascar,72.0,3.0,1,2,0,0,0,0,1,0,tangy,sour,intense,no taste,3
1868,Ecuador,70.0,3.5,2,2,0,0,0,0,1,0,intense,simple,floral,earthy,4
1869,Dominican republic,85.0,2.75,0,2,0,0,0,0,1,0,sticky,hammy,bitter,no taste,3
1870,Peru,68.0,2.75,0,2,0,0,0,0,1,0,sticky,sandy,pungent,no taste,3
1871,Philippines,70.0,2.5,0,3,1,0,0,0,1,0,intense,dirty,floral,medicinal,4
1872,Solomon islands,70.0,3.25,1,2,0,0,0,0,1,0,sweet,roasty,spicy,no taste,3
1873,Solomon islands,75.0,3.25,1,2,0,0,0,0,1,0,spicy,roasted,fresh nibs,no taste,3
1874,Blend,70.0,3.5,2,3,1,0,0,0,1,0,creamy,nutty,cocoa,no taste,3
1875,Bolivia,70.0,3.25,1,2,0,0,0,0,1,0,intense,leathery,cocoa,no taste,3
1876,Peru,70.0,3.25,1,3,1,0,0,0,1,0,molasses,grape,sour,no taste,3
1877,Madagascar,70.0,3.0,1,2,0,0,0,0,1,0,dry,molasses,sour,no taste,3
1878,Venezuela,70.0,3.0,1,2,0,0,0,0,1,0,dairy,cheese,molasses,no taste,3
1879,Uganda,70.0,3.0,1,3,1,0,0,0,1,0,molasses,licorice,muted,no taste,3
1880,Tanzania,70.0,3.25,1,3,1,0,0,0,1,0,sticky,strong molasses,no taste,no taste,2
1881,India,70.0,3.25,1,3,1,0,0,0,1,0,molasses undertone,tangy,no taste,no taste,2
1882,Madagascar,70.0,3.75,2,3,1,0,0,0,1,0,subtle red berry,complex,no taste,no taste,2
1883,Venezuela,70.0,3.75,2,3,1,0,0,0,1,0,black tea,no taste,no taste,no taste,1
1884,Ghana,70.0,3.5,2,3,1,0,0,0,1,0,earthy,woody,vegetal,no taste,3
1885,Papua new guinea,70.0,3.5,2,3,1,0,0,0,1,0,smokey,mushroom,woodsy,no taste,3
1886,Dominican republic,70.0,3.0,1,3,1,0,0,0,1,0,sticky,few grits,mild fruit,sour,4
1887,Dominican republic,70.0,3.0,1,3,1,0,0,0,1,0,slow to develop,nutty,no taste,no taste,2
1888,Blend,70.0,3.75,2,3,1,0,0,0,1,0,complex,nut,dried fruit,earth,4
1889,Peru,64.0,4.0,2,3,1,0,0,0,1,0,complex,spice,caramel,cocoa,4
1890,Blend,70.0,4.0,2,3,1,0,0,0,1,0,strawberry,cocoa,nutty,no taste,3
1891,Dominican republic,70.0,3.75,2,3,1,0,0,0,1,0,dried fruit,tart,no taste,no taste,2
1892,Bolivia,70.0,3.5,2,3,1,0,0,0,1,0,earthy,mild tannic,woody,no taste,3
1893,Venezuela,70.0,3.5,2,3,1,0,0,0,1,0,strawberry,green mint,no taste,no taste,2
1894,Grenada,70.0,2.75,0,3,1,0,0,0,1,0,super temper,astringent,burn,no taste,3
1895,Blend,70.0,4.0,2,3,1,0,0,0,1,0,creamy,raisin,lemon,no taste,3
1896,Blend,70.0,4.0,2,3,1,0,0,0,1,0,creamy,complex,peanut,no taste,3
1897,U.s.a.,70.0,3.75,2,3,1,0,0,0,1,0,cranberries,cocoa,no taste,no taste,2
1898,Venezuela,70.0,3.75,2,3,1,0,0,0,1,0,intense,rich burnt caramel,no taste,no taste,2
1899,Guatemala,70.0,3.5,2,3,1,0,0,0,1,0,sandy,earthy,tangy wine,no taste,3
1900,Blend,70.0,3.5,2,3,1,0,0,0,1,0,smoke,tobacco,black pepper,no taste,3
1901,Papua new guinea,85.0,3.5,2,3,1,0,0,0,1,0,mild smoke,fruit,mild burnt,no taste,3
1902,Haiti,70.0,3.25,1,3,1,0,0,0,1,0,uneven,grassy,roasty,no taste,3
1903,Blend,88.0,4.0,2,3,1,0,0,0,1,0,pronounced berry,mild smoke,no taste,no taste,2
1904,Venezuela,70.0,4.0,2,3,1,0,0,0,1,0,delicate,nutty,cocoa,dairy,4
1905,Blend,67.0,4.0,2,3,1,0,0,0,1,0,roasted nuts,burnt brownie,no taste,no taste,2
1906,Jamaica,70.0,4.0,2,3,1,0,0,0,1,0,floral,berry,clove,no taste,3
1907,Dominican republic,77.0,3.75,2,3,1,0,0,0,1,0,smoke,burnt caramel,citrus,no taste,3
1908,Trinidad,70.0,3.75,2,3,1,0,0,0,1,0,creamy,brownie mix,roasty,no taste,3
